sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned,net_profit
S00182,2024-01-05,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C120,True,False,63.98
S00183,2024-01-05,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,10,11.0,98.98,40.0,58.98,C065,True,False,58.98
S00184,2024-01-05,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C078,True,False,6.99
S00185,2024-01-05,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C059,True,False,75.98
S00186,2024-01-05,Physical,Mobile Pay,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,15,9.0,50.98,22.0,28.98,C078,True,False,28.98
S00187,2024-01-05,Online,Mobile Pay,P013,Women's Hoodie,women,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C017,True,False,63.98
S00188,2024-01-05,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,10,3.0,26.97,7.5,19.47,C181,True,False,19.47
S00189,2024-01-05,Physical,Credit Card,P009,Women's Casual Dress,women,Dress,1,44.99,5,2.25,42.74,16.0,26.74,C182,True,False,26.74
S00190,2024-01-05,Physical,Credit Card,P015,Women's Cardigan,Women,Top,2,49.99,15,15.0,84.98,36.0,48.98,C196,True,False,48.98
S00191,2024-01-05,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,2,44.99,5,4.5,85.48,32.0,53.48,C115,True,False,53.48
S00192,2024-01-05,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,5,6.75,128.22,48.0,80.22,C034,True,False,80.22
S00193,2024-01-05,Physical,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,15,6.0,33.98,12.0,21.98,C077,True,False,21.98
S00194,2024-01-05,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C028,True,False,31.99
S00195,2024-01-05,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,5,54.99,10,27.5,247.45,100.0,147.45,C061,True,True,0.0
S00196,2024-01-06,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C170,True,False,105.98
S00197,2024-01-06,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C019,True,False,10.24
S00198,2024-01-06,Online,PayPal,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C195,True,False,31.99
S00199,2024-01-06,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C127,True,False,9.49
S00200,2024-01-06,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,20,14.0,55.98,24.0,31.98,C140,True,False,31.98
S00201,2024-01-06,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C171,True,False,12.99
S00202,2024-01-06,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C160,True,False,6.49
S00203,2024-01-06,Online,PayPal,P004,Men's Chino Pants,Men,Pants,3,44.99,0,0.0,134.97,45.0,89.97,C080,True,False,89.97
S00204,2024-01-06,Online,Mobile Pay,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C194,True,False,26.99
S00205,2024-01-06,Online,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,5,4.0,75.98,28.0,47.98,C165,True,False,47.98
S00206,2024-01-06,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C099,True,False,15.99
S00207,2024-01-06,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C065,True,False,26.99
S00208,2024-01-06,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,20,6.0,23.99,11.0,12.99,C057,True,False,12.99
S00209,2024-01-06,Physical,Debit Card,P020,Unisex Cap,All,Accessories,4,14.99,10,6.0,53.96,16.0,37.96,C110,True,False,37.96
S00210,2024-01-06,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C027,True,False,17.49
S00211,2024-01-06,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,3,59.99,15,27.0,152.97,66.0,86.97,C171,True,False,86.97
S00212,2024-01-06,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,5,12.75,242.22,96.0,146.22,C158,True,False,146.22
S00213,2024-01-06,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,15,7.5,42.49,18.0,24.49,C179,True,True,0.0
S00214,2024-01-06,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C153,True,False,15.99
S00215,2024-01-06,Online,Mobile Pay,P004,Men's Chino Pants,Men,Pants,1,44.99,15,6.75,38.24,15.0,23.24,C010,True,False,23.24
S00216,2024-01-06,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C126,True,False,14.49
S00217,2024-01-06,Physical,Mobile Pay,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C168,True,False,26.99
S00218,2024-01-06,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,15,10.5,59.48,24.0,35.48,C004,True,False,35.48
S00219,2024-01-06,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C186,True,False,38.97
S00220,2024-01-06,Online,Mobile Pay,P003,Men's Slim Jeans,Men,Pants,3,49.99,0,0.0,149.97,54.0,95.97,C032,True,False,95.97
S00221,2024-01-06,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,1,49.99,20,10.0,39.99,18.0,21.99,C092,True,False,21.99
S00222,2024-01-06,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,5,3.0,56.98,22.0,34.98,C199,True,True,0.0
S00223,2024-01-06,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,4,59.99,15,35.99,203.97,88.0,115.97,C086,True,False,115.97
S00224,2024-01-06,Online,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,5,9.0,170.98,70.0,100.98,C200,True,False,100.98
S00225,2024-01-06,Online,Mobile Pay,P013,Women's Hoodie,Women,Jacket,3,59.99,20,35.99,143.98,66.0,77.98,C182,True,False,77.98
S00226,2024-01-06,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,20,2.0,7.99,2.5,5.49,C177,True,False,5.49
S00227,2024-01-06,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C061,True,False,9.49
S00228,2024-01-06,Physical,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,20,11.0,43.99,20.0,23.99,C175,True,False,23.99
S00229,2024-01-06,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C176,True,False,37.98
S00230,2024-01-06,Online,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C019,True,False,10.99
S00231,2024-01-06,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,5,6.0,113.98,44.0,69.98,C073,True,False,69.98
S00232,2024-01-06,Online,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,10,6.0,53.97,18.0,35.97,C017,True,False,35.97
S00233,2024-01-06,Online,Credit Card,P011,Women's Skirt,Women,Skirt,3,39.99,5,6.0,113.97,42.0,71.97,C133,True,False,71.97
S00234,2024-01-06,Physical,Cash,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,5,8.5,161.48,64.0,97.48,C130,True,False,97.48
S00235,2024-01-06,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,5,13.5,256.47,105.0,151.47,C011,True,False,151.47
S00236,2024-01-06,Physical,Cash,P015,Women's Cardigan,Women,Top,1,49.99,15,7.5,42.49,18.0,24.49,C126,True,False,24.49
S00237,2024-01-06,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C146,True,False,34.99
S00238,2024-01-06,Physical,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,10,6.0,53.97,18.0,35.97,C152,True,False,35.97
S00239,2024-01-06,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,15,4.5,25.49,11.0,14.49,C086,True,False,14.49
S00240,2024-01-06,Online,PayPal,P020,Unisex Cap,All,Accessories,3,14.99,5,2.25,42.72,12.0,30.72,C019,True,False,30.72
S00241,2024-01-06,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,15,4.5,25.49,10.0,15.49,C020,True,False,15.49
S00242,2024-01-06,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,20,2.0,7.99,2.5,5.49,C043,True,False,5.49
S00243,2024-01-06,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C016,True,False,9.49
S00244,2024-01-06,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C119,True,False,32.24
S00245,2024-01-07,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,4,59.99,15,35.99,203.97,88.0,115.97,C083,True,False,115.97
S00246,2024-01-07,Online,PayPal,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C111,True,False,32.97
S00247,2024-01-07,Online,Debit Card,P015,Women's Cardigan,Women,Top,1,49.99,20,10.0,39.99,18.0,21.99,C013,True,False,21.99
S00248,2024-01-07,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,5,4.5,85.49,35.0,50.49,C056,True,True,0.0
S00249,2024-01-07,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C028,True,False,15.74
S00250,2024-01-07,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C040,True,False,31.99
S00251,2024-01-07,Online,Credit Card,P022,Leather Belt,all,Accessories,5,19.99,10,9.99,89.96,30.0,59.96,C177,True,False,59.96
S00252,2024-01-07,Online,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C106,True,False,32.24
S00253,2024-01-07,Online,PayPal,P018,Kids Jacket,Kids,Jacket,1,44.99,20,9.0,35.99,16.0,19.99,C127,True,False,19.99
S00254,2024-01-07,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,3,49.99,5,7.5,142.47,54.0,88.47,C161,True,False,88.47
S00255,2024-01-07,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,3,14.99,20,8.99,35.98,12.0,23.98,C159,True,False,23.98
S00256,2024-01-07,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,20,8.0,31.98,14.0,17.98,C198,True,False,17.98
S00257,2024-01-07,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C157,True,False,13.24
S00258,2024-01-07,Online,PayPal,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C072,True,False,10.99
S00259,2024-01-07,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C109,True,True,0.0
S00260,2024-01-07,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,20,24.0,95.98,44.0,51.98,C097,True,False,51.98
S00261,2024-01-07,Online,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,10,3.5,31.49,12.0,19.49,C183,True,False,19.49
S00262,2024-01-07,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,15,5.25,29.74,12.0,17.74,C101,True,False,17.74
S00263,2024-01-07,Online,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,10,2.0,17.99,7.0,10.99,C078,True,False,10.99
S00264,2024-01-07,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,10,9.0,80.98,32.0,48.98,C036,True,False,48.98
S00265,2024-01-07,Physical,Credit Card,P010,Women's Blouse,women,Top,3,34.99,5,5.25,99.72,36.0,63.72,C064,True,False,63.72
S00266,2024-01-07,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,15,6.75,38.22,12.0,26.22,C044,True,False,26.22
S00267,2024-01-07,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,15,6.0,33.98,14.0,19.98,C180,True,False,19.98
S00268,2024-01-07,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,10,16.5,148.47,60.0,88.47,C156,True,False,88.47
S00269,2024-01-07,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C012,True,False,26.74
S00270,2024-01-07,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C199,True,False,9.49
S00271,2024-01-07,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C106,True,False,44.49
S00272,2024-01-07,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,1.0,18.98,5.0,13.98,C154,True,False,13.98
S00273,2024-01-07,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,3,59.99,15,27.0,152.97,66.0,86.97,C200,True,False,86.97
S00274,2024-01-07,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C195,True,False,10.99
S00275,2024-01-07,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,20,6.0,23.98,8.0,15.98,C021,True,False,15.98
S00276,2024-01-07,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,5,4.5,85.47,33.0,52.47,C132,True,False,52.47
S00277,2024-01-07,Physical,Mobile Pay,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,20,6.0,23.99,11.0,12.99,C054,True,False,12.99
S00278,2024-01-07,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,20,4.0,15.99,6.0,9.99,C164,True,False,9.99
S00279,2024-01-07,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C184,True,False,34.99
S00280,2024-01-07,Physical,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C012,True,False,26.99
S00281,2024-01-07,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,5,9.99,20,9.99,39.96,12.5,27.46,C200,True,False,27.46
S00282,2024-01-07,Physical,Debit Card,P015,Women's Cardigan,Women,Top,2,49.99,10,10.0,89.98,36.0,53.98,C044,True,False,53.98
S00283,2024-01-07,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,2,59.99,5,6.0,113.98,44.0,69.98,C170,True,True,0.0
S00284,2024-01-07,Online,PayPal,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C160,True,False,12.99
S00285,2024-01-08,Physical,Cash,P012,Women's Skinny Jeans,Women,Pants,2,54.99,5,5.5,104.48,40.0,64.48,C068,False,False,64.48
S00286,2024-01-08,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C159,False,False,15.99
S00287,2024-01-08,Physical,Cash,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C063,False,False,34.99
S00288,2024-01-08,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,10,3.0,26.97,7.5,19.47,C169,False,False,19.47
S00289,2024-01-08,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C172,False,False,34.99
S00290,2024-01-08,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,10,9.0,80.99,35.0,45.99,C137,False,False,45.99
S00291,2024-01-08,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,0,0.0,269.97,105.0,164.97,C195,False,False,164.97
S00292,2024-01-08,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,0,0.0,89.98,30.0,59.98,C046,False,False,59.98
S00293,2024-01-09,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,0,0.0,49.99,18.0,31.99,C172,False,False,31.99
S00294,2024-01-09,Physical,Credit Card,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C130,False,False,39.98
S00295,2024-01-09,Physical,Debit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C136,False,False,21.98
S00296,2024-01-09,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C054,False,False,13.99
S00297,2024-01-09,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C082,False,False,38.97
S00298,2024-01-09,Online,PayPal,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C005,False,False,13.99
S00299,2024-01-09,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,1.0,18.98,5.0,13.98,C157,False,False,13.98
S00300,2024-01-09,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C154,False,False,19.99
S00301,2024-01-09,Physical,Debit Card,P015,Women's Cardigan,Women,Top,1,49.99,5,2.5,47.49,18.0,29.49,C002,False,False,29.49
S00302,2024-01-09,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C183,False,False,33.98
S00303,2024-01-09,Physical,Cash,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C130,False,False,22.99
S00304,2024-01-10,Online,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C190,False,False,52.99
S00305,2024-01-10,Online,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C180,False,False,54.99
S00306,2024-01-10,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C131,False,False,10.99
S00307,2024-01-10,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,10,4.5,40.49,16.0,24.49,C045,False,False,24.49
S00308,2024-01-10,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C045,False,False,28.99
S00309,2024-01-10,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,5,2.5,47.49,18.0,29.49,C175,False,False,29.49
S00310,2024-01-10,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C085,False,False,54.99
S00311,2024-01-10,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,5,3.75,71.22,24.0,47.22,C178,False,True,0.0
S00312,2024-01-10,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C075,False,False,9.49
S00313,2024-01-10,Online,Debit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C118,False,False,29.99
S00314,2024-01-11,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C068,False,False,75.98
S00315,2024-01-11,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,5,3.0,56.97,21.0,35.97,C178,False,False,35.97
S00316,2024-01-11,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C200,False,False,75.98
S00317,2024-01-11,Online,Credit Card,P017,Kids Jeans,Kids,Pants,1,29.99,5,1.5,28.49,10.0,18.49,C069,False,False,18.49
S00318,2024-01-11,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,0,0.0,119.96,44.0,75.96,C181,False,False,75.96
S00319,2024-01-11,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C072,False,False,18.99
S00320,2024-01-11,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C038,False,False,10.99
S00321,2024-01-11,Online,Mobile Pay,P013,Women's Hoodie,Women,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C190,False,False,34.99
S00322,2024-01-11,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C184,False,False,22.99
S00323,2024-01-11,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,3,49.99,0,0.0,149.97,54.0,95.97,C081,False,False,95.97
S00324,2024-01-11,Physical,Cash,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,5,1.0,18.99,7.0,11.99,C046,False,False,11.99
S00325,2024-01-11,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C146,False,False,6.49
S00326,2024-01-11,Physical,Cash,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,10,18.0,161.98,70.0,91.98,C027,False,False,91.98
S00327,2024-01-11,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,3,59.99,0,0.0,179.97,66.0,113.97,C147,False,False,113.97
S00328,2024-01-11,Online,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,0,0.0,89.98,32.0,57.98,C118,False,False,57.98
S00329,2024-01-11,Online,Mobile Pay,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C034,False,False,22.99
S00330,2024-01-12,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,5,12.75,242.22,96.0,146.22,C156,False,False,146.22
S00331,2024-01-12,Physical,Cash,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C123,False,False,105.98
S00332,2024-01-12,Online,PayPal,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C173,False,False,21.98
S00333,2024-01-12,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,5,19.99,10,9.99,89.96,35.0,54.96,C176,False,False,54.96
S00334,2024-01-12,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C146,False,False,14.98
S00335,2024-01-12,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C179,False,False,75.98
S00336,2024-01-12,Online,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,15,12.75,72.24,32.0,40.24,C097,False,False,40.24
S00337,2024-01-12,Online,PayPal,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C098,False,False,34.99
S00338,2024-01-12,Physical,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,5,2.0,37.98,12.0,25.98,C178,False,False,25.98
S00339,2024-01-12,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C089,False,False,14.98
S00340,2024-01-12,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C013,False,False,37.99
S00341,2024-01-12,Physical,Credit Card,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C131,False,False,39.98
S00342,2024-01-12,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,5,8.5,161.48,64.0,97.48,C003,False,False,97.48
S00343,2024-01-12,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,5,6.0,113.96,44.0,69.96,C174,False,False,69.96
S00344,2024-01-13,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C083,False,False,50.97
S00345,2024-01-13,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C186,False,False,17.49
S00346,2024-01-13,Online,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,10,4.0,35.98,12.0,23.98,C168,False,False,23.98
S00347,2024-01-13,Online,Mobile Pay,P004,Men's Chino Pants,men,Pants,1,44.99,5,2.25,42.74,15.0,27.74,C118,False,False,27.74
S00348,2024-01-13,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,10,25.5,229.47,96.0,133.47,C155,False,False,133.47
S00349,2024-01-13,Online,Mobile Pay,P015,Women's Cardigan,Women,Top,2,49.99,0,0.0,99.98,36.0,63.98,C091,False,False,63.98
S00350,2024-01-13,Physical,Credit Card,P022,Leather Belt,All,Accessories,4,19.99,0,0.0,79.96,24.0,55.96,C132,False,False,55.96
S00351,2024-01-13,Physical,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,0,0.0,69.98,24.0,45.98,C192,False,False,45.98
S00352,2024-01-13,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C027,False,False,10.24
S00353,2024-01-13,Online,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,10,4.0,35.98,12.0,23.98,C100,False,False,23.98
S00354,2024-01-13,Online,PayPal,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C107,False,False,14.98
S00355,2024-01-13,Online,Credit Card,P023,Canvas Tote Bag,all,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C010,False,False,50.97
S00356,2024-01-13,Online,PayPal,P016,Kids T-shirt,Kids,Shirt,2,14.99,10,3.0,26.98,10.0,16.98,C188,False,False,16.98
S00357,2024-01-13,Online,Mobile Pay,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C168,False,False,39.98
S00358,2024-01-13,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C097,False,False,32.24
