sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned,net_profit,year,quarter,month_num,month_name,day_of_week,is_weekend,days_since_start,profit_margin_pct,revenue_per_unit,break_even_sale,profitability,season,catalogue_margin_pct,is_winter,is_summer,cost_price,margin_erosion
S00106,2024-01-03,Online,Mobile Pay,P021,Unisex Socks (3-pack),all,Accessories,2,9.99,15,3.0,16.98,5.0,11.98,C030,True,False,11.98,2024,1,1,Jan,Wednesday,False,2,70.55,8.49,False,Very High,All,75.0,True,True,2.5,4.45
S00107,2024-01-03,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C179,True,False,6.49,2024,1,1,Jan,Wednesday,False,2,72.19,8.99,False,Very High,All,75.0,True,True,2.5,2.81
S00108,2024-01-03,Physical,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,5,3.0,56.97,18.0,38.97,C028,True,False,38.97,2024,1,1,Jan,Wednesday,False,2,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S00109,2024-01-03,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,15,25.5,144.48,64.0,80.48,C187,True,False,80.48,2024,1,1,Jan,Wednesday,False,2,55.7,72.24,False,High,Winter,62.3,True,False,32.0,6.6
S00110,2024-01-03,Online,Debit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,10,5.5,49.49,20.0,29.49,C064,True,False,29.49,2024,1,1,Jan,Wednesday,False,2,59.59,49.49,False,High,Summer,63.6,False,True,20.0,4.01
S00111,2024-01-03,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,5,2.25,42.74,15.0,27.74,C079,True,False,27.74,2024,1,1,Jan,Wednesday,False,2,64.9,42.74,False,Very High,All,66.7,True,True,15.0,1.8
S00112,2024-01-03,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,10,17.0,152.98,64.0,88.98,C124,True,False,88.98,2024,1,1,Jan,Wednesday,False,2,58.16,76.49,False,High,Winter,62.3,True,False,32.0,4.14
S00113,2024-01-03,Physical,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,5,8.5,161.48,64.0,97.48,C169,True,False,97.48,2024,1,1,Jan,Wednesday,False,2,60.37,80.74,False,Very High,Winter,62.3,True,False,32.0,1.93
S00114,2024-01-03,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C119,True,False,13.24,2024,1,1,Jan,Wednesday,False,2,62.34,21.24,False,Very High,All,68.0,True,True,8.0,5.66
S00115,2024-01-03,Physical,Mobile Pay,P009,Women's Casual Dress,Women,Dress,3,44.99,15,20.25,114.72,48.0,66.72,C102,True,False,66.72,2024,1,1,Jan,Wednesday,False,2,58.16,38.24,False,High,All,64.4,True,True,16.0,6.24
S00116,2024-01-03,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,1,44.99,5,2.25,42.74,16.0,26.74,C102,True,False,26.74,2024,1,1,Jan,Wednesday,False,2,62.56,42.74,False,Very High,Summer,64.4,False,True,16.0,1.84
S00117,2024-01-04,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,15,1.5,8.49,2.5,5.99,C093,True,False,5.99,2024,1,1,Jan,Thursday,False,3,70.55,8.49,False,Very High,All,75.0,True,True,2.5,4.45
S00118,2024-01-04,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,10,16.5,148.47,60.0,88.47,C144,True,False,88.47,2024,1,1,Jan,Thursday,False,3,59.59,49.49,False,High,All,63.6,True,True,20.0,4.01
S00119,2024-01-04,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,10,4.5,40.49,16.0,24.49,C085,True,False,24.49,2024,1,1,Jan,Thursday,False,3,60.48,40.49,False,Very High,All,64.4,True,True,16.0,3.92
S00120,2024-01-04,Physical,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C076,True,False,10.24,2024,1,1,Jan,Thursday,False,3,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S00121,2024-01-04,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,3,49.99,5,7.5,142.47,54.0,88.47,C046,True,False,88.47,2024,1,1,Jan,Thursday,False,3,62.1,47.49,False,Very High,All,64.0,True,True,18.0,1.9
S00122,2024-01-04,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C093,True,False,63.98,2024,1,1,Jan,Thursday,False,3,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00123,2024-01-04,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,10,9.0,80.99,35.0,45.99,C032,True,False,45.99,2024,1,1,Jan,Thursday,False,3,56.78,80.99,False,High,Winter,61.1,True,False,35.0,4.32
S00124,2024-01-04,Online,Debit Card,P015,Women's Cardigan,Women,Top,1,49.99,5,2.5,47.49,18.0,29.49,C038,True,False,29.49,2024,1,1,Jan,Thursday,False,3,62.1,47.49,False,Very High,Winter,64.0,True,False,18.0,1.9
S00125,2024-01-04,Physical,Mobile Pay,P003,Men's Slim Jeans,Men,Pants,2,49.99,20,20.0,79.98,36.0,43.98,C176,True,False,43.98,2024,1,1,Jan,Thursday,False,3,54.99,39.99,False,High,All,64.0,True,True,18.0,9.01
S00126,2024-01-04,Online,PayPal,P003,Men's Slim Jeans,Men,Pants,2,49.99,15,15.0,84.98,36.0,48.98,C154,True,False,48.98,2024,1,1,Jan,Thursday,False,3,57.64,42.49,False,High,All,64.0,True,True,18.0,6.36
S00127,2024-01-04,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C007,True,False,10.24,2024,1,1,Jan,Thursday,False,3,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S00128,2024-01-04,Online,Debit Card,P017,Kids Jeans,Kids,Pants,1,29.99,10,3.0,26.99,10.0,16.99,C133,True,False,16.99,2024,1,1,Jan,Thursday,False,3,62.95,26.99,False,Very High,All,66.7,True,True,10.0,3.75
S00129,2024-01-04,Physical,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,10,3.0,26.98,8.0,18.98,C123,True,True,0.0,2024,1,1,Jan,Thursday,False,3,0.0,13.49,True,Loss/Break-even,All,73.3,True,True,4.0,73.3
S00130,2024-01-04,Online,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C188,True,False,27.98,2024,1,1,Jan,Thursday,False,3,69.98,19.99,False,Very High,All,70.0,True,True,6.0,0.02
S00131,2024-01-04,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,5,2.25,42.74,15.0,27.74,C178,True,False,27.74,2024,1,1,Jan,Thursday,False,3,64.9,42.74,False,Very High,All,66.7,True,True,15.0,1.8
S00132,2024-01-04,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C049,True,False,13.24,2024,1,1,Jan,Thursday,False,3,62.34,21.24,False,Very High,All,68.0,True,True,8.0,5.66
S00133,2024-01-04,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,10,18.0,161.98,70.0,91.98,C014,True,False,91.98,2024,1,1,Jan,Thursday,False,3,56.78,80.99,False,High,Winter,61.1,True,False,35.0,4.32
S00134,2024-01-04,Physical,Cash,P022,Leather Belt,All,Accessories,3,19.99,20,11.99,47.98,18.0,29.98,C119,True,False,29.98,2024,1,1,Jan,Thursday,False,3,62.48,15.99,False,Very High,All,70.0,True,True,6.0,7.52
S00135,2024-01-04,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C090,True,False,7.49,2024,1,1,Jan,Thursday,False,3,74.97,9.99,False,Very High,All,75.0,True,True,2.5,0.03
S00136,2024-01-04,Physical,Debit Card,P010,Women's Blouse,Women,Top,1,34.99,10,3.5,31.49,12.0,19.49,C135,True,False,19.49,2024,1,1,Jan,Thursday,False,3,61.89,31.49,False,Very High,All,65.7,True,True,12.0,3.81
S00137,2024-01-04,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C175,True,True,0.0,2024,1,1,Jan,Thursday,False,3,0.0,24.99,True,Loss/Break-even,All,68.0,True,True,8.0,68.0
S00138,2024-01-04,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C049,True,False,10.24,2024,1,1,Jan,Thursday,False,3,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S00139,2024-01-04,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,20,5.0,19.99,8.0,11.99,C009,True,False,11.99,2024,1,1,Jan,Thursday,False,3,59.98,19.99,False,High,All,68.0,True,True,8.0,8.02
S00140,2024-01-04,Physical,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C088,True,False,26.74,2024,1,1,Jan,Thursday,False,3,57.21,46.74,False,High,All,63.6,True,True,20.0,6.39
S00141,2024-01-04,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,5,6.75,128.22,45.0,83.22,C108,True,False,83.22,2024,1,1,Jan,Thursday,False,3,64.9,42.74,False,Very High,All,66.7,True,True,15.0,1.8
S00142,2024-01-04,Physical,Debit Card,P018,Kids Jacket,Kids,Jacket,1,44.99,10,4.5,40.49,16.0,24.49,C151,True,False,24.49,2024,1,1,Jan,Thursday,False,3,60.48,40.49,False,Very High,Winter,64.4,True,False,16.0,3.92
S00143,2024-01-04,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C156,True,False,8.74,2024,1,1,Jan,Thursday,False,3,68.6,12.74,False,Very High,All,73.3,True,True,4.0,4.7
S00144,2024-01-04,Physical,Unknown,P023,Canvas Tote Bag,All,Accessories,3,24.99,20,14.99,59.98,24.0,35.98,C029,True,False,35.98,2024,1,1,Jan,Thursday,False,3,59.99,19.99,False,High,All,68.0,True,True,8.0,8.01
S00145,2024-01-04,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,20,7.0,27.99,12.0,15.99,C199,True,False,15.99,2024,1,1,Jan,Thursday,False,3,57.13,27.99,False,High,All,65.7,True,True,12.0,8.57
S00146,2024-01-04,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,1,44.99,15,6.75,38.24,16.0,22.24,C047,True,False,22.24,2024,1,1,Jan,Thursday,False,3,58.16,38.24,False,High,Winter,64.4,True,False,16.0,6.24
S00147,2024-01-04,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,20,4.0,15.98,5.0,10.98,C184,True,False,10.98,2024,1,1,Jan,Thursday,False,3,68.71,7.99,False,Very High,All,75.0,True,True,2.5,6.29
S00148,2024-01-04,Physical,Cash,P022,Leather Belt,All,Accessories,2,19.99,10,4.0,35.98,12.0,23.98,C116,True,False,23.98,2024,1,1,Jan,Thursday,False,3,66.65,17.99,False,Very High,All,70.0,True,True,6.0,3.35
S00149,2024-01-04,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C116,True,False,8.74,2024,1,1,Jan,Thursday,False,3,68.6,12.74,False,Very High,All,73.3,True,True,4.0,4.7
S00150,2024-01-04,Online,PayPal,P009,Women's Casual Dress,Women,Dress,3,44.99,15,20.25,114.72,48.0,66.72,C155,True,False,66.72,2024,1,1,Jan,Thursday,False,3,58.16,38.24,False,High,All,64.4,True,True,16.0,6.24
S00151,2024-01-05,Physical,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C055,True,False,44.49,2024,1,1,Jan,Friday,False,4,58.16,76.49,False,High,Winter,62.3,True,False,32.0,4.14
S00152,2024-01-05,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,10,4.5,40.49,15.0,25.49,C199,True,False,25.49,2024,1,1,Jan,Friday,False,4,62.95,40.49,False,Very High,All,66.7,True,True,15.0,3.75
S00153,2024-01-05,Online,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,3,54.99,10,16.5,148.47,60.0,88.47,C099,True,False,88.47,2024,1,1,Jan,Friday,False,4,59.59,49.49,False,High,All,63.6,True,True,20.0,4.01
S00154,2024-01-05,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,15,18.0,101.98,44.0,57.98,C072,True,False,57.98,2024,1,1,Jan,Friday,False,4,56.85,50.99,False,High,Winter,63.3,True,False,22.0,6.45
S00155,2024-01-05,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C189,True,False,14.49,2024,1,1,Jan,Friday,False,4,64.43,22.49,False,Very High,All,68.0,True,True,8.0,3.57
S00156,2024-01-05,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C087,True,False,9.49,2024,1,1,Jan,Friday,False,4,70.35,13.49,False,Very High,All,73.3,True,True,4.0,2.95
S00157,2024-01-05,Online,Debit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C136,True,False,31.99,2024,1,1,Jan,Friday,False,4,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00158,2024-01-05,Online,Credit Card,P015,Women's Cardigan,Women,Top,3,49.99,10,15.0,134.97,54.0,80.97,C133,True,False,80.97,2024,1,1,Jan,Friday,False,4,59.99,44.99,False,High,Winter,64.0,True,False,18.0,4.01
S00159,2024-01-05,Physical,Debit Card,P020,Unisex Cap,All,Accessories,2,14.99,15,4.5,25.48,8.0,17.48,C018,True,False,17.48,2024,1,1,Jan,Friday,False,4,68.6,12.74,False,Very High,All,73.3,True,True,4.0,4.7
S00160,2024-01-05,Online,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,15,12.0,67.98,28.0,39.98,C124,True,False,39.98,2024,1,1,Jan,Friday,False,4,58.81,33.99,False,High,Summer,65.0,False,True,14.0,6.19
S00161,2024-01-05,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C160,True,False,44.49,2024,1,1,Jan,Friday,False,4,58.16,76.49,False,High,Winter,62.3,True,False,32.0,4.14
S00162,2024-01-05,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,15,1.5,8.49,2.5,5.99,C143,True,False,5.99,2024,1,1,Jan,Friday,False,4,70.55,8.49,False,Very High,All,75.0,True,True,2.5,4.45
S00163,2024-01-05,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,2.0,17.98,5.0,12.98,C017,True,False,12.98,2024,1,1,Jan,Friday,False,4,72.19,8.99,False,Very High,All,75.0,True,True,2.5,2.81
S00164,2024-01-05,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,15,4.5,25.48,8.0,17.48,C031,True,True,0.0,2024,1,1,Jan,Friday,False,4,0.0,12.74,True,Loss/Break-even,All,73.3,True,True,4.0,73.3
S00165,2024-01-05,Online,Debit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,10,4.5,40.49,15.0,25.49,C143,True,False,25.49,2024,1,1,Jan,Friday,False,4,62.95,40.49,False,Very High,All,66.7,True,True,15.0,3.75
S00166,2024-01-05,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,4,59.99,10,24.0,215.96,88.0,127.96,C127,True,True,0.0,2024,1,1,Jan,Friday,False,4,0.0,53.99,True,Loss/Break-even,Winter,63.3,True,False,22.0,63.3
S00167,2024-01-05,Physical,Mobile Pay,P009,Women's Casual Dress,Women,Dress,1,44.99,20,9.0,35.99,16.0,19.99,C148,True,False,19.99,2024,1,1,Jan,Friday,False,4,55.54,35.99,False,High,All,64.4,True,True,16.0,8.86
S00168,2024-01-05,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C064,True,False,32.24,2024,1,1,Jan,Friday,False,4,61.72,52.24,False,Very High,All,63.6,True,True,20.0,1.88
S00169,2024-01-05,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,10,3.0,26.98,8.0,18.98,C022,True,False,18.98,2024,1,1,Jan,Friday,False,4,70.35,13.49,False,Very High,All,73.3,True,True,4.0,2.95
S00170,2024-01-05,Online,Credit Card,P017,Kids Jeans,Kids,Pants,3,29.99,5,4.5,85.47,30.0,55.47,C002,True,False,55.47,2024,1,1,Jan,Friday,False,4,64.9,28.49,False,Very High,All,66.7,True,True,10.0,1.8
S00171,2024-01-05,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,20,20.0,79.98,36.0,43.98,C062,True,False,43.98,2024,1,1,Jan,Friday,False,4,54.99,39.99,False,High,All,64.0,True,True,18.0,9.01
S00172,2024-01-05,Online,Credit Card,P018,Kids Jacket,Kids,Jacket,1,44.99,0,0.0,44.99,16.0,28.99,C072,True,False,28.99,2024,1,1,Jan,Friday,False,4,64.44,44.99,False,Very High,Winter,64.4,True,False,16.0,-0.04
S00173,2024-01-05,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,2,59.99,5,6.0,113.98,44.0,69.98,C054,True,False,69.98,2024,1,1,Jan,Friday,False,4,61.4,56.99,False,Very High,Winter,63.3,True,False,22.0,1.9
S00174,2024-01-05,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,5,4.5,85.47,33.0,52.47,C027,True,False,52.47,2024,1,1,Jan,Friday,False,4,61.39,28.49,False,Very High,All,63.3,True,True,11.0,1.91
S00175,2024-01-05,Online,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C038,True,False,11.99,2024,1,1,Jan,Friday,False,4,66.65,17.99,False,Very High,All,70.0,True,True,6.0,3.35
S00176,2024-01-05,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C090,True,False,63.98,2024,1,1,Jan,Friday,False,4,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00177,2024-01-05,Physical,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,5,2.5,47.49,18.0,29.49,C111,True,False,29.49,2024,1,1,Jan,Friday,False,4,62.1,47.49,False,Very High,Winter,64.0,True,False,18.0,1.9
S00178,2024-01-05,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C082,True,False,9.49,2024,1,1,Jan,Friday,False,4,70.35,13.49,False,Very High,All,73.3,True,True,4.0,2.95
S00179,2024-01-05,Online,Debit Card,P017,Kids Jeans,Kids,Pants,2,29.99,10,6.0,53.98,20.0,33.98,C006,True,False,33.98,2024,1,1,Jan,Friday,False,4,62.95,26.99,False,Very High,All,66.7,True,True,10.0,3.75
S00180,2024-01-05,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C071,True,True,0.0,2024,1,1,Jan,Friday,False,4,0.0,26.99,True,Loss/Break-even,All,63.3,True,True,11.0,63.3
S00181,2024-01-05,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,20,12.0,47.98,22.0,25.98,C019,True,False,25.98,2024,1,1,Jan,Friday,False,4,54.15,23.99,False,High,All,63.3,True,True,11.0,9.15
S00182,2024-01-05,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C120,True,False,63.98,2024,1,1,Jan,Friday,False,4,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00183,2024-01-05,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,10,11.0,98.98,40.0,58.98,C065,True,False,58.98,2024,1,1,Jan,Friday,False,4,59.59,49.49,False,High,All,63.6,True,True,20.0,4.01
S00184,2024-01-05,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C078,True,False,6.99,2024,1,1,Jan,Friday,False,4,73.66,9.49,False,Very High,All,75.0,True,True,2.5,1.34
S00185,2024-01-05,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C059,True,False,75.98,2024,1,1,Jan,Friday,False,4,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
S00186,2024-01-05,Physical,Mobile Pay,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,15,9.0,50.98,22.0,28.98,C078,True,False,28.98,2024,1,1,Jan,Friday,False,4,56.85,25.49,False,High,All,63.3,True,True,11.0,6.45
S00187,2024-01-05,Online,Mobile Pay,P013,Women's Hoodie,women,Jacket,2,59.99,10,12.0,107.98,44.0,63.98,C017,True,False,63.98,2024,1,1,Jan,Friday,False,4,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00188,2024-01-05,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,10,3.0,26.97,7.5,19.47,C181,True,False,19.47,2024,1,1,Jan,Friday,False,4,72.19,8.99,False,Very High,All,75.0,True,True,2.5,2.81
S00189,2024-01-05,Physical,Credit Card,P009,Women's Casual Dress,women,Dress,1,44.99,5,2.25,42.74,16.0,26.74,C182,True,False,26.74,2024,1,1,Jan,Friday,False,4,62.56,42.74,False,Very High,All,64.4,True,True,16.0,1.84
S00190,2024-01-05,Physical,Credit Card,P015,Women's Cardigan,Women,Top,2,49.99,15,15.0,84.98,36.0,48.98,C196,True,False,48.98,2024,1,1,Jan,Friday,False,4,57.64,42.49,False,High,Winter,64.0,True,False,18.0,6.36
S00191,2024-01-05,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,2,44.99,5,4.5,85.48,32.0,53.48,C115,True,False,53.48,2024,1,1,Jan,Friday,False,4,62.56,42.74,False,Very High,Summer,64.4,False,True,16.0,1.84
S00192,2024-01-05,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,5,6.75,128.22,48.0,80.22,C034,True,False,80.22,2024,1,1,Jan,Friday,False,4,62.56,42.74,False,Very High,Summer,64.4,False,True,16.0,1.84
S00193,2024-01-05,Physical,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,15,6.0,33.98,12.0,21.98,C077,True,False,21.98,2024,1,1,Jan,Friday,False,4,64.69,16.99,False,Very High,All,70.0,True,True,6.0,5.31
S00194,2024-01-05,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C028,True,False,31.99,2024,1,1,Jan,Friday,False,4,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00195,2024-01-05,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,5,54.99,10,27.5,247.45,100.0,147.45,C061,True,True,0.0,2024,1,1,Jan,Friday,False,4,0.0,49.49,True,Loss/Break-even,All,63.6,True,True,20.0,63.6
S00196,2024-01-06,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C170,True,False,105.98,2024,1,1,Jan,Saturday,True,5,62.35,84.99,False,Very High,Winter,62.3,True,False,32.0,-0.05
S00197,2024-01-06,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C019,True,False,10.24,2024,1,1,Jan,Saturday,True,5,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S00198,2024-01-06,Online,PayPal,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C195,True,False,31.99,2024,1,1,Jan,Saturday,True,5,59.25,53.99,False,High,Winter,63.3,True,False,22.0,4.05
S00199,2024-01-06,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C127,True,False,9.49,2024,1,1,Jan,Saturday,True,5,70.35,13.49,False,Very High,All,73.3,True,True,4.0,2.95
S00200,2024-01-06,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,20,14.0,55.98,24.0,31.98,C140,True,False,31.98,2024,1,1,Jan,Saturday,True,5,57.13,27.99,False,High,All,65.7,True,True,12.0,8.57
S00201,2024-01-06,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C171,True,False,12.99,2024,1,1,Jan,Saturday,True,5,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S00202,2024-01-06,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C160,True,False,6.49,2024,1,1,Jan,Saturday,True,5,72.19,8.99,False,Very High,All,75.0,True,True,2.5,2.81
S00203,2024-01-06,Online,PayPal,P004,Men's Chino Pants,Men,Pants,3,44.99,0,0.0,134.97,45.0,89.97,C080,True,False,89.97,2024,1,1,Jan,Saturday,True,5,66.66,44.99,False,Very High,All,66.7,True,True,15.0,0.04
S00204,2024-01-06,Online,Mobile Pay,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C194,True,False,26.99,2024,1,1,Jan,Saturday,True,5,59.99,44.99,False,High,Winter,64.0,True,False,18.0,4.01
S00205,2024-01-06,Online,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,5,4.0,75.98,28.0,47.98,C165,True,False,47.98,2024,1,1,Jan,Saturday,True,5,63.15,37.99,False,Very High,Summer,65.0,False,True,14.0,1.85
S00206,2024-01-06,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C099,True,False,15.99,2024,1,1,Jan,Saturday,True,5,59.24,26.99,False,High,All,63.3,True,True,11.0,4.06
S00207,2024-01-06,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C065,True,False,26.99,2024,1,1,Jan,Saturday,True,5,59.99,44.99,False,High,Winter,64.0,True,False,18.0,4.01
S00208,2024-01-06,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,20,6.0,23.99,11.0,12.99,C057,True,False,12.99,2024,1,1,Jan,Saturday,True,5,54.15,23.99,False,High,All,63.3,True,True,11.0,9.15
S00209,2024-01-06,Physical,Debit Card,P020,Unisex Cap,All,Accessories,4,14.99,10,6.0,53.96,16.0,37.96,C110,True,False,37.96,2024,1,1,Jan,Saturday,True,5,70.35,13.49,False,Very High,All,73.3,True,True,4.0,2.95
S00210,2024-01-06,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C027,True,False,17.49,2024,1,1,Jan,Saturday,True,5,61.39,28.49,False,Very High,All,63.3,True,True,11.0,1.91
S00211,2024-01-06,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,3,59.99,15,27.0,152.97,66.0,86.97,C171,True,False,86.97,2024,1,1,Jan,Saturday,True,5,56.85,50.99,False,High,Winter,63.3,True,False,22.0,6.45
S00212,2024-01-06,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,5,12.75,242.22,96.0,146.22,C158,True,False,146.22,2024,1,1,Jan,Saturday,True,5,60.37,80.74,False,Very High,Winter,62.3,True,False,32.0,1.93
