sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned
S00192,2024-01-05,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,5,2.25,128.22,48.0,80.22,C034,True,False
S00193,2024-01-05,Physical,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,15,3.0,33.98,12.0,21.98,C077,True,False
S00194,2024-01-05,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C028,True,False
S00195,2024-01-05,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,5,54.99,10,5.5,247.45,100.0,147.45,C061,True,True
S00196,2024-01-06,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C170,True,False
S00197,2024-01-06,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C019,True,False
S00198,2024-01-06,Online,PayPal,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C195,True,False
S00199,2024-01-06,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C127,True,False
S00200,2024-01-06,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,20,7.0,55.98,24.0,31.98,C140,True,False
S00201,2024-01-06,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C171,True,False
S00202,2024-01-06,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C160,True,False
S00203,2024-01-06,Online,PayPal,P004,Men's Chino Pants,Men,Pants,3,44.99,0,0.0,134.97,45.0,89.97,C080,True,False
S00204,2024-01-06,Online,Mobile Pay,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C194,True,False
S00205,2024-01-06,Online,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,5,2.0,75.98,28.0,47.98,C165,True,False
S00206,2024-01-06,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C099,True,False
S00207,2024-01-06,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C065,True,False
S00208,2024-01-06,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,20,6.0,23.99,11.0,12.99,C057,True,False
S00209,2024-01-06,Physical,Debit Card,P020,Unisex Cap,All,Accessories,4,14.99,10,1.5,53.96,16.0,37.96,C110,True,False
S00210,2024-01-06,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C027,True,False
S00211,2024-01-06,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,3,59.99,15,9.0,152.97,66.0,86.97,C171,True,False
S00212,2024-01-06,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,5,4.25,242.22,96.0,146.22,C158,True,False
S00213,2024-01-06,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,15,7.5,42.49,18.0,24.49,C179,True,True
S00214,2024-01-06,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C153,True,False
S00215,2024-01-06,Online,Mobile Pay,P004,Men's Chino Pants,Men,Pants,1,44.99,15,6.75,38.24,15.0,23.24,C010,True,False
S00216,2024-01-06,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C126,True,False
S00217,2024-01-06,Physical,Mobile Pay,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C168,True,False
S00218,2024-01-06,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,15,5.25,59.48,24.0,35.48,C004,True,False
S00219,2024-01-06,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C186,True,False
S00220,2024-01-06,Online,Mobile Pay,P003,Men's Slim Jeans,Men,Pants,3,49.99,0,0.0,149.97,54.0,95.97,C032,True,False
S00221,2024-01-06,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,1,49.99,20,10.0,39.99,18.0,21.99,C092,True,False
S00222,2024-01-06,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,5,1.5,56.98,22.0,34.98,C199,True,True
S00223,2024-01-06,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,4,59.99,15,9.0,203.96,88.0,115.96,C086,True,False
S00224,2024-01-06,Online,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,5,4.5,170.98,70.0,100.98,C200,True,False
S00225,2024-01-06,Online,Mobile Pay,P013,Women's Hoodie,Women,Jacket,3,59.99,20,12.0,143.97,66.0,77.97,C182,True,False
S00226,2024-01-06,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,20,2.0,7.99,2.5,5.49,C177,True,False
S00227,2024-01-06,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C061,True,False
S00228,2024-01-06,Physical,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,20,11.0,43.99,20.0,23.99,C175,True,False
S00229,2024-01-06,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C176,True,False
S00230,2024-01-06,Online,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C019,True,False
S00231,2024-01-06,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,5,3.0,113.98,44.0,69.98,C073,True,False
S00232,2024-01-06,Online,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,10,2.0,53.97,18.0,35.97,C017,True,False
S00233,2024-01-06,Online,Credit Card,P011,Women's Skirt,Women,Skirt,3,39.99,5,2.0,113.97,42.0,71.97,C133,True,False
S00234,2024-01-06,Physical,Cash,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,5,4.25,161.48,64.0,97.48,C130,True,False
S00235,2024-01-06,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,5,4.5,256.47,105.0,151.47,C011,True,False
S00236,2024-01-06,Physical,Cash,P015,Women's Cardigan,Women,Top,1,49.99,15,7.5,42.49,18.0,24.49,C126,True,False
S00237,2024-01-06,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C146,True,False
S00238,2024-01-06,Physical,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,10,2.0,53.97,18.0,35.97,C152,True,False
S00239,2024-01-06,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,15,4.5,25.49,11.0,14.49,C086,True,False
S00240,2024-01-06,Online,PayPal,P020,Unisex Cap,All,Accessories,3,14.99,5,0.75,42.72,12.0,30.72,C019,True,False
S00241,2024-01-06,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,15,4.5,25.49,10.0,15.49,C020,True,False
S00242,2024-01-06,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,20,2.0,7.99,2.5,5.49,C043,True,False
S00243,2024-01-06,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C016,True,False
S00244,2024-01-06,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C119,True,False
S00245,2024-01-07,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,4,59.99,15,9.0,203.96,88.0,115.96,C083,True,False
S00246,2024-01-07,Online,PayPal,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C111,True,False
S00247,2024-01-07,Online,Debit Card,P015,Women's Cardigan,Women,Top,1,49.99,20,10.0,39.99,18.0,21.99,C013,True,False
S00248,2024-01-07,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,5,4.5,85.49,35.0,50.49,C056,True,True
S00249,2024-01-07,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,1,24.99,5,1.25,23.74,8.0,15.74,C028,True,False
S00250,2024-01-07,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,1,59.99,10,6.0,53.99,22.0,31.99,C040,True,False
S00251,2024-01-07,Online,Credit Card,P022,Leather Belt,all,Accessories,5,19.99,10,2.0,89.95,30.0,59.95,C177,True,False
S00252,2024-01-07,Online,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C106,True,False
S00253,2024-01-07,Online,PayPal,P018,Kids Jacket,Kids,Jacket,1,44.99,20,9.0,35.99,16.0,19.99,C127,True,False
S00254,2024-01-07,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,3,49.99,5,2.5,142.47,54.0,88.47,C161,True,False
S00255,2024-01-07,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,3,14.99,20,3.0,35.97,12.0,23.97,C159,True,False
S00256,2024-01-07,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,20,4.0,31.98,14.0,17.98,C198,True,False
S00257,2024-01-07,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C157,True,False
S00258,2024-01-07,Online,PayPal,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C072,True,False
S00259,2024-01-07,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C109,True,True
S00260,2024-01-07,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,20,12.0,95.98,44.0,51.98,C097,True,False
S00261,2024-01-07,Online,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,10,3.5,31.49,12.0,19.49,C183,True,False
S00262,2024-01-07,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,15,5.25,29.74,12.0,17.74,C101,True,False
S00263,2024-01-07,Online,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,10,2.0,17.99,7.0,10.99,C078,True,False
S00264,2024-01-07,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,10,4.5,80.98,32.0,48.98,C036,True,False
S00265,2024-01-07,Physical,Credit Card,P010,Women's Blouse,women,Top,3,34.99,5,1.75,99.72,36.0,63.72,C064,True,False
S00266,2024-01-07,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,15,2.25,38.22,12.0,26.22,C044,True,False
S00267,2024-01-07,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,15,3.0,33.98,14.0,19.98,C180,True,False
S00268,2024-01-07,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,10,5.5,148.47,60.0,88.47,C156,True,False
S00269,2024-01-07,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C012,True,False
S00270,2024-01-07,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C199,True,False
S00271,2024-01-07,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C106,True,False
S00272,2024-01-07,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,0.5,18.98,5.0,13.98,C154,True,False
S00273,2024-01-07,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,3,59.99,15,9.0,152.97,66.0,86.97,C200,True,False
S00274,2024-01-07,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C195,True,False
S00275,2024-01-07,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,20,3.0,23.98,8.0,15.98,C021,True,False
S00276,2024-01-07,Online,PayPal,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,5,1.5,85.47,33.0,52.47,C132,True,False
S00277,2024-01-07,Physical,Mobile Pay,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,20,6.0,23.99,11.0,12.99,C054,True,False
S00278,2024-01-07,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,20,4.0,15.99,6.0,9.99,C164,True,False
S00279,2024-01-07,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C184,True,False
S00280,2024-01-07,Physical,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,10,5.0,44.99,18.0,26.99,C012,True,False
S00281,2024-01-07,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,5,9.99,20,2.0,39.95,12.5,27.45,C200,True,False
S00282,2024-01-07,Physical,Debit Card,P015,Women's Cardigan,Women,Top,2,49.99,10,5.0,89.98,36.0,53.98,C044,True,False
S00283,2024-01-07,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,2,59.99,5,3.0,113.98,44.0,69.98,C170,True,True
S00284,2024-01-07,Online,PayPal,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C160,True,False
S00285,2024-01-08,Physical,Cash,P012,Women's Skinny Jeans,Women,Pants,2,54.99,5,2.75,104.48,40.0,64.48,C068,False,False
S00286,2024-01-08,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C159,False,False
S00287,2024-01-08,Physical,Cash,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C063,False,False
S00288,2024-01-08,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,10,1.0,26.97,7.5,19.47,C169,False,False
S00289,2024-01-08,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C172,False,False
S00290,2024-01-08,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,10,9.0,80.99,35.0,45.99,C137,False,False
S00291,2024-01-08,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,0,0.0,269.97,105.0,164.97,C195,False,False
S00292,2024-01-08,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,0,0.0,89.98,30.0,59.98,C046,False,False
S00293,2024-01-09,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,0,0.0,49.99,18.0,31.99,C172,False,False
S00294,2024-01-09,Physical,Credit Card,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C130,False,False
S00295,2024-01-09,Physical,Debit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C136,False,False
S00296,2024-01-09,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C054,False,False
S00297,2024-01-09,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C082,False,False
S00298,2024-01-09,Online,PayPal,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C005,False,False
S00299,2024-01-09,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,0.5,18.98,5.0,13.98,C157,False,False
S00300,2024-01-09,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C154,False,False
S00301,2024-01-09,Physical,Debit Card,P015,Women's Cardigan,Women,Top,1,49.99,5,2.5,47.49,18.0,29.49,C002,False,False
S00302,2024-01-09,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C183,False,False
S00303,2024-01-09,Physical,Cash,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C130,False,False
S00304,2024-01-10,Online,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C190,False,False
S00305,2024-01-10,Online,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C180,False,False
S00306,2024-01-10,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C131,False,False
S00307,2024-01-10,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,10,4.5,40.49,16.0,24.49,C045,False,False
S00308,2024-01-10,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C045,False,False
S00309,2024-01-10,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,5,2.5,47.49,18.0,29.49,C175,False,False
S00310,2024-01-10,Physical,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C085,False,False
S00311,2024-01-10,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,5,1.25,71.22,24.0,47.22,C178,False,True
S00312,2024-01-10,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C075,False,False
S00313,2024-01-10,Online,Debit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C118,False,False
S00314,2024-01-11,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C068,False,False
S00315,2024-01-11,Online,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,5,1.0,56.97,21.0,35.97,C178,False,False
S00316,2024-01-11,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C200,False,False
S00317,2024-01-11,Online,Credit Card,P017,Kids Jeans,Kids,Pants,1,29.99,5,1.5,28.49,10.0,18.49,C069,False,False
S00318,2024-01-11,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,0,0.0,119.96,44.0,75.96,C181,False,False
S00319,2024-01-11,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C072,False,False
S00320,2024-01-11,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C038,False,False
S00321,2024-01-11,Online,Mobile Pay,P013,Women's Hoodie,Women,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C190,False,False
S00322,2024-01-11,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C184,False,False
S00323,2024-01-11,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,3,49.99,0,0.0,149.97,54.0,95.97,C081,False,False
S00324,2024-01-11,Physical,Cash,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,5,1.0,18.99,7.0,11.99,C046,False,False
S00325,2024-01-11,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C146,False,False
S00326,2024-01-11,Physical,Cash,P006,Men's Puffer Jacket,Men,Jacket,2,89.99,10,9.0,161.98,70.0,91.98,C027,False,False
S00327,2024-01-11,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,3,59.99,0,0.0,179.97,66.0,113.97,C147,False,False
S00328,2024-01-11,Online,Credit Card,P018,Kids Jacket,Kids,Jacket,2,44.99,0,0.0,89.98,32.0,57.98,C118,False,False
S00329,2024-01-11,Online,Mobile Pay,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C034,False,False
S00330,2024-01-12,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,5,4.25,242.22,96.0,146.22,C156,False,False
S00331,2024-01-12,Physical,Cash,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C123,False,False
S00332,2024-01-12,Online,PayPal,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C173,False,False
S00333,2024-01-12,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,5,19.99,10,2.0,89.95,35.0,54.95,C176,False,False
S00334,2024-01-12,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C146,False,False
S00335,2024-01-12,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C179,False,False
S00336,2024-01-12,Online,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,15,12.75,72.24,32.0,40.24,C097,False,False
S00337,2024-01-12,Online,PayPal,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C098,False,False
S00338,2024-01-12,Physical,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,5,1.0,37.98,12.0,25.98,C178,False,False
S00339,2024-01-12,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C089,False,False
S00340,2024-01-12,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C013,False,False
S00341,2024-01-12,Physical,Credit Card,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C131,False,False
S00342,2024-01-12,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,5,4.25,161.48,64.0,97.48,C003,False,False
S00343,2024-01-12,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,5,1.5,113.96,44.0,69.96,C174,False,False
S00344,2024-01-13,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C083,False,False
S00345,2024-01-13,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C186,False,False
S00346,2024-01-13,Online,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,10,2.0,35.98,12.0,23.98,C168,False,False
S00347,2024-01-13,Online,Mobile Pay,P004,Men's Chino Pants,men,Pants,1,44.99,5,2.25,42.74,15.0,27.74,C118,False,False
S00348,2024-01-13,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,10,8.5,229.47,96.0,133.47,C155,False,False
S00349,2024-01-13,Online,Mobile Pay,P015,Women's Cardigan,Women,Top,2,49.99,0,0.0,99.98,36.0,63.98,C091,False,False
S00350,2024-01-13,Physical,Credit Card,P022,Leather Belt,All,Accessories,4,19.99,0,0.0,79.96,24.0,55.96,C132,False,False
S00351,2024-01-13,Physical,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,0,0.0,69.98,24.0,45.98,C192,False,False
S00352,2024-01-13,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C027,False,False
S00353,2024-01-13,Online,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,10,2.0,35.98,12.0,23.98,C100,False,False
S00354,2024-01-13,Online,PayPal,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C107,False,False
S00355,2024-01-13,Online,Credit Card,P023,Canvas Tote Bag,all,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C010,False,False
S00356,2024-01-13,Online,PayPal,P016,Kids T-shirt,Kids,Shirt,2,14.99,10,1.5,26.98,10.0,16.98,C188,False,False
S00357,2024-01-13,Online,Mobile Pay,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C168,False,False
S00358,2024-01-13,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C097,False,False
S00359,2024-01-13,Physical,Debit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C102,False,False
S00360,2024-01-13,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,3,59.99,0,0.0,179.97,66.0,113.97,C185,False,False
S00361,2024-01-13,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,5,1.25,47.48,16.0,31.48,C036,False,False
S00362,2024-01-13,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C116,False,False
S00363,2024-01-13,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C147,False,False
S00364,2024-01-13,Physical,Mobile Pay,P005,Men's Hoodie,Men,Jacket,1,59.99,5,3.0,56.99,22.0,34.99,C026,False,False
S00365,2024-01-13,Physical,Mobile Pay,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,5,1.5,28.49,10.0,18.49,C078,False,False
S00366,2024-01-13,Physical,Mobile Pay,P016,Kids T-shirt,Kids,Shirt,5,14.99,15,2.25,63.7,25.0,38.7,C121,False,False
S00367,2024-01-13,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C177,False,False
S00368,2024-01-13,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C101,False,False
S00369,2024-01-13,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C077,False,False
S00370,2024-01-13,Physical,Credit Card,P018,Kids Jacket,Kids,Jacket,4,44.99,10,4.5,161.96,64.0,97.96,C196,False,False
S00371,2024-01-14,Physical,Cash,P022,Leather Belt,All,Accessories,2,19.99,10,2.0,35.98,12.0,23.98,C176,False,False
S00372,2024-01-14,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,0,0.0,134.97,45.0,89.97,C149,False,False
S00373,2024-01-14,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,5,1.75,66.48,24.0,42.48,C088,False,False
S00374,2024-01-14,Online,Debit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,15,6.75,114.72,45.0,69.72,C164,False,False
S00375,2024-01-14,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,5,1.5,113.96,44.0,69.96,C015,False,False
S00376,2024-01-14,Online,Mobile Pay,P015,Women's Cardigan,Women,Top,1,49.99,0,0.0,49.99,18.0,31.99,C138,False,False
